DATE,MGDP_logdiff_pred
2014-01-01,
2014-02-01,0.0009366043959744275
2014-03-01,0.0002285255613969639
2014-04-01,0.0016703223809599876
2014-05-01,0.0026409667916595936
2014-06-01,0.004935179837048054
2014-07-01,0.005931089166551828
2014-08-01,0.00012443354353308678
2014-09-01,0.0017146016471087933
2014-10-01,0.002747628139331937
2014-11-01,0.0002124383463524282
2014-12-01,0.003978801425546408
2015-01-01,-0.0011871475726366043
2015-02-01,0.0010348896030336618
2015-03-01,0.0028458586893975735
2015-04-01,0.0018695935141295195
2015-05-01,0.003324230434373021
2015-06-01,0.000977029325440526
2015-07-01,0.00011801224172813818
2015-08-01,0.001301025040447712
2015-09-01,0.0023508721496909857
2015-10-01,0.0008991911890916526
2015-11-01,0.0031441343016922474
2015-12-01,0.0015634008450433612
2016-01-01,0.002552121877670288
2016-02-01,0.0007885301019996405
2016-03-01,0.00018557994917500764
2016-04-01,0.0021459877025336027
2016-05-01,0.0031240987591445446
2016-06-01,0.0003560901095625013
2016-07-01,-0.000979397795163095
2016-08-01,-1.1360733878973406e-05
2016-09-01,0.00522086676210165
2016-10-01,0.001237637479789555
2016-11-01,0.0022949054837226868
2016-12-01,0.0026274381671100855
2017-01-01,0.0003282648103777319
2017-02-01,0.003713784273713827
2017-03-01,0.004315131809562445
2017-04-01,0.00019332960073370486
2017-05-01,0.005463568959385157
2017-06-01,0.0006369393668137491
2017-07-01,0.0013276636600494385
2017-08-01,0.001536694006063044
2017-09-01,0.003443276509642601
2017-10-01,0.0016308726044371724
2017-11-01,0.004232221748679876
2017-12-01,0.0014774841256439686
2018-01-01,0.00013395020505413413
2018-02-01,0.00012997997691854835
2018-03-01,0.00037735915975645185
2018-04-01,0.00022769460338167846
2018-05-01,0.0007883690414018929
2018-06-01,0.0006141567719168961
2018-07-01,0.0017544481670483947
2018-08-01,0.0006661987863481045
2018-09-01,0.0006645481917075813
2018-10-01,0.0007623450364917517
2018-11-01,0.00033701752545312047
2018-12-01,0.00025786570040509105
2019-01-01,0.003440471366047859
2019-02-01,0.0020126935560256243
2019-03-01,0.0018178611062467098
2019-04-01,-3.7248755688779056e-05
2019-05-01,0.0032261584419757128
2019-06-01,-7.636101508978754e-05
2019-07-01,0.0003461742599029094
2019-08-01,0.00025160389486700296
2019-09-01,0.006468030624091625
2019-10-01,1.335464787644014e-07
2019-11-01,-2.527404951990775e-08
2019-12-01,3.111157411694876e-06
2020-01-01,-0.0027257134206593037
2020-02-01,-0.01244859304279089
2020-03-01,-0.011761580593883991
2020-04-01,-5.25515604019165
2020-05-01,-0.394597589969635
2020-06-01,5.422454357147217
2020-07-01,-0.002414393937215209
2020-08-01,0.009670091792941093
2020-09-01,0.14793378114700317
2020-10-01,0.00788422767072916
2020-11-01,0.007272028364241123
2020-12-01,-0.0015812987694516778
2021-01-01,-0.0112672233954072
2021-02-01,0.0011781540233641863
2021-03-01,-0.00035738825681619346
2021-04-01,0.02494707889854908
2021-05-01,0.032905738800764084
2021-06-01,0.012176238931715488
2021-07-01,0.0011777252657338977
2021-08-01,-0.000812898448202759
2021-09-01,0.016191745176911354
2021-10-01,0.0009077453869394958
2021-11-01,0.0008476537768729031
2021-12-01,0.012974906712770462
2022-01-01,0.001385949202813208
2022-02-01,0.00024616526206955314
2022-03-01,0.005637361668050289
2022-04-01,0.0005107377073727548
2022-05-01,0.002591762226074934
2022-06-01,0.0002440413081785664
2022-07-01,5.2765550208278e-05
2022-08-01,0.0010717465775087476
2022-09-01,1.3835155186825432e-05
2022-10-01,0.00011411626474000514
2022-11-01,-0.0002439041418256238
2022-12-01,0.0033951394725590944
2023-01-01,0.00018653021834325045
2023-02-01,0.00019161078671459109
2023-03-01,0.00022731187345925719
2023-04-01,3.145775554003194e-05
2023-05-01,0.0003809855261351913
2023-06-01,6.744176516804146e-06
2023-07-01,-0.00020520191174000502
2023-08-01,-2.598914761620108e-05
2023-09-01,-0.00034720756229944527
2023-10-01,-0.0020185699686408043
2023-11-01,-3.995832594227977e-05
2023-12-01,-1.8266520783072338e-05
2024-01-01,0.0027375780045986176
2024-02-01,0.0013604583218693733
2024-03-01,0.004921043291687965
