DATE,MGDP_logdiff_pred,MGDP_level_pred
2014-01-01,,
2014-02-01,-0.00298573006875813,100.6739
2014-03-01,0.005455911159515381,101.22466896151757
2014-04-01,-0.001193108269944787,101.10396899024222
2014-05-01,0.0008839532383717597,101.19337968265702
2014-06-01,-3.5250741348136216e-05,101.18981260387514
2014-07-01,-0.00037344565498642623,101.15203076320054
2014-08-01,-0.0004474218003451824,101.10678326260181
2014-09-01,-5.9229299949947745e-05,101.10079495595234
2014-10-01,-0.00014791377179790288,101.08584186195017
2014-11-01,-0.00028044256032444537,101.05749706437543
2014-12-01,-0.0009124961216002703,100.96532455017203
2015-01-01,0.000893861404620111,101.05561390406504
2015-02-01,-0.0011496319202706218,100.93950389927036
2015-03-01,-0.0014073664788156748,100.79754494266396
2015-04-01,-0.0016791834495961666,100.6284294011828
2015-05-01,0.00031162562663666904,100.65979268510011
2015-06-01,-0.0003519730526022613,100.62436938498367
2015-07-01,-0.0004741050652228296,100.57667416893855
2015-08-01,-0.0007998074870556593,100.49626435238818
2015-09-01,-0.00028560555074363947,100.46756615983675
2015-10-01,-0.0012846679892390966,100.33858156256542
2015-11-01,0.0008814132888801396,100.4270603091854
2015-12-01,-0.0009339291136711836,100.33331233755638
2016-01-01,-0.1135372593998909,89.56463177696884
2016-02-01,0.01987079530954361,91.36215217664918
2016-03-01,0.09253481775522232,100.2198347327266
2016-04-01,0.0006944776978343725,100.28945934640151
2016-05-01,-0.003040082985535264,99.98503404097053
2016-06-01,0.0014241832541301847,100.12753249998909
2016-07-01,-0.0002897702215705067,100.09852272599856
2016-08-01,-0.00047216907842084765,100.05127045518022
2016-09-01,0.00014363568334374577,100.06564241992024
2016-10-01,-4.105892003281042e-05,100.06153391705601
2016-11-01,-9.02560495887883e-05,100.05250316583496
2016-12-01,-8.745636296225712e-05,100.0437533204232
2017-01-01,5.658087684423663e-05,100.0494140438517
2017-02-01,0.0011523006251081824,100.16476749435887
2017-03-01,-0.0010164700215682387,100.06300473914037
2017-04-01,0.00039572236710228026,100.10260974401142
2017-05-01,2.91367882709892e-06,100.10290141129089
2017-06-01,-0.00011608211934799328,100.09128192876231
2017-07-01,-2.8448579541873187e-05,100.08843451446955
2017-08-01,-9.557376870361622e-06,100.08747793615173
2017-09-01,4.34935998328001e-07,100.08752146780833
2017-10-01,-0.0001615831279195845,100.07135031955139
2017-11-01,-0.00020277465227991343,100.05106044349296
2017-12-01,-5.9301211877027526e-05,100.04512747027707
2018-01-01,3.48585017491132e-05,100.04861495431186
2018-02-01,-1.471394716645591e-05,100.04714285510757
2018-03-01,-0.0007388561498373747,99.97324970989938
2018-04-01,-0.00019042877829633653,99.95421373865071
2018-05-01,-0.00028304310399107635,99.92592639119529
2018-06-01,-0.000633789983112365,99.86261440536586
2018-07-01,0.0007891618879511952,99.9414532789113
2018-08-01,-0.0006915994454175234,99.87235772122816
2018-09-01,-0.00172324082814157,99.70040180008492
2018-10-01,-0.0006909827352501452,99.63153433959677
2018-11-01,0.0020300522446632385,99.83399699487508
2018-12-01,-0.003364760195836425,99.49864404312187
2019-01-01,-0.0002672017435543239,99.47206138357691
2019-02-01,-4.601058753905818e-05,99.46748472087721
2019-03-01,-0.0017332982970401645,99.29522722893479
2019-04-01,-0.0030718434136360884,98.99067584573089
2019-05-01,-0.003959218971431255,98.59952492096296
2019-06-01,0.005451464094221592,99.13850446980302
2019-07-01,2.739717638178263e-05,99.14122062210349
2019-08-01,-7.66781740821898e-05,99.13361894577496
2019-09-01,-6.120625039329752e-05,99.12755153435502
2019-10-01,-0.0014853122411295772,98.98042545975619
2019-11-01,0.0023014801554381847,99.2084892862465
2019-12-01,0.0022438126616179943,99.43134447979881
2020-01-01,-0.05496373400092125,94.11370385678407
2020-02-01,-0.0864035114645958,86.32335224685852
2020-03-01,0.09982527047395706,95.38539035381798
2020-04-01,0.03393740952014923,98.67808006513766
2020-05-01,0.024615367874503136,101.13721944924819
2020-06-01,-0.0005972745129838586,101.07683080185231
2020-07-01,0.015524878166615963,102.65828042837701
2020-08-01,-0.0030783626716583967,102.34274692242742
2020-09-01,-0.00460745207965374,101.87229225121696
2020-10-01,0.00042249291436746716,101.91534166625952
2020-11-01,0.003433725330978632,102.26589245969409
2020-12-01,0.0004168662999290973,102.30853255088374
2021-01-01,0.0003544572682585567,102.34480298163041
2021-02-01,-9.645674253988545e-06,102.34381580176027
2021-03-01,0.0004797305737156421,102.39292503789028
2021-04-01,-0.0002468871243763715,102.36764866340528
2021-05-01,0.0001425148220732808,102.38223861025774
2021-06-01,-0.0016857287846505642,102.20979531074806
2021-07-01,-0.0006927848444320261,102.13901043577968
2021-08-01,-0.0011902746045961976,102.01750928972844
2021-09-01,-0.0016712447395548224,101.84715545511116
2021-10-01,-0.00214534904807806,101.62889196650339
2021-11-01,0.0010692582000046968,101.73761761013
2021-12-01,-0.002910731825977564,101.44191724965145
2022-01-01,0.000682754151057452,101.51120078886548
2022-02-01,-0.002939479425549507,101.2132488290504
2022-03-01,-0.0010430613765493035,101.10773223810868
2022-04-01,0.004194772802293301,101.53274700036798
2022-05-01,-0.01834237203001976,99.68737160099894
2022-06-01,0.011791282333433628,100.86977084681698
2022-07-01,-0.0013625372666865587,100.73242561520284
2022-08-01,5.326593236532062e-05,100.73779136467721
2022-09-01,-0.0008188349311240017,100.65533750488088
2022-10-01,0.0033190082758665085,100.98996841726752
2022-11-01,-0.010085859335958958,99.97651715595967
2022-12-01,0.004138893447816372,100.39116681119519
2023-01-01,-0.0003697997017297894,100.35404905114339
