DATE,MGDP_logdiff_pred
1990-04-01,
1990-05-01,-0.002114411909133196
1990-06-01,0.015516274608671665
1990-07-01,-0.001552387373521924
1990-08-01,-0.0003585140802897513
1990-09-01,0.004796748049557209
1990-10-01,0.01538383960723877
1990-11-01,0.00380311394110322
1990-12-01,0.009713218547403812
1991-01-01,-0.0022965455427765846
1991-02-01,-0.002020146930590272
1991-03-01,-0.0016333567909896374
1991-04-01,-0.0014489535242319107
1991-05-01,0.004326195456087589
1991-06-01,0.001381952315568924
1991-07-01,-0.14928589761257172
1991-08-01,-0.11222311109304428
1991-09-01,0.3036489486694336
1991-10-01,0.00403290381655097
1991-11-01,0.0014498386299237609
1991-12-01,-0.000764200056437403
1992-01-01,-0.0441167950630188
1992-02-01,-0.00024135937565006316
1992-03-01,0.006742432247847319
1992-04-01,-0.0231592059135437
1992-05-01,0.014124540612101555
1992-06-01,-0.011928479187190533
1992-07-01,0.0027538747526705265
1992-08-01,-0.003234114730730653
1992-09-01,0.013889229856431484
1992-10-01,-0.011211654171347618
1992-11-01,0.00031098927138373256
1992-12-01,0.00047671518404968083
1993-01-01,-0.004136384464800358
1993-02-01,0.011675301939249039
1993-03-01,0.006115680560469627
1993-04-01,0.0014192706439644098
1993-05-01,-0.045655082911252975
1993-06-01,0.07830465584993362
1993-07-01,0.004137413576245308
1993-08-01,-0.006087314337491989
1993-09-01,-0.007174469530582428
1993-10-01,-0.0005990464123897254
1993-11-01,-0.0017959197284653783
1993-12-01,-0.00035956886131316423
1994-01-01,-0.04118794575333595
1994-02-01,-0.0027645507361739874
1994-03-01,0.012286068871617317
1994-04-01,0.0006548070814460516
1994-05-01,0.0011103351134806871
1994-06-01,0.0003542171325534582
1994-07-01,0.004674297757446766
1994-08-01,-0.0060557955875992775
1994-09-01,-0.011424318887293339
1994-10-01,0.01102814357727766
1994-11-01,0.0066596465185284615
1994-12-01,0.0053425319492816925
1995-01-01,0.005338167306035757
1995-02-01,0.0022025166545063257
1995-03-01,0.0092606320977211
1995-04-01,0.003435037564486265
1995-05-01,0.014298325404524803
1995-06-01,0.0010487869149073958
1995-07-01,-0.003971967380493879
1995-08-01,0.004814452026039362
1995-09-01,0.01011812873184681
1995-10-01,0.006789905484765768
1995-11-01,0.022216921672225
1995-12-01,0.0017853528261184692
1996-01-01,-0.01653999835252762
1996-02-01,-0.007026547100394964
1996-03-01,0.0027042587753385305
1996-04-01,0.0009898950811475515
1996-05-01,-6.150246190372854e-05
1996-06-01,5.555962707148865e-05
1996-07-01,0.0007498011691495776
1996-08-01,0.01185363158583641
1996-09-01,0.00010093348828377202
1996-10-01,0.005987661425024271
1996-11-01,-0.007519362028688192
1996-12-01,-0.016275517642498016
1997-01-01,0.0007000262849032879
1997-02-01,-0.007489872630685568
1997-03-01,-0.0053841834887862206
1997-04-01,0.001974833430722356
1997-05-01,-0.0032493656035512686
1997-06-01,-0.014883628115057945
1997-07-01,-0.00363836158066988
1997-08-01,0.0005256626172922552
1997-09-01,0.0010775058763101697
1997-10-01,-0.00021037411352153867
1997-11-01,-0.0014164219610393047
1997-12-01,-0.0020135799422860146
1998-01-01,-0.016491109505295753
1998-02-01,0.0055867815390229225
1998-03-01,-0.014411155134439468
1998-04-01,-0.018605997785925865
1998-05-01,-0.005219260696321726
1998-06-01,0.00811324268579483
1998-07-01,0.0025820068549364805
1998-08-01,-0.004533390514552593
1998-09-01,-0.004011881072074175
1998-10-01,0.001120873959735036
1998-11-01,0.005837188567966223
1998-12-01,0.0037249610759317875
1999-01-01,-0.007001173682510853
1999-02-01,-0.007215500809252262
1999-03-01,0.0028614995535463095
1999-04-01,-0.005514212418347597
1999-05-01,-0.00785306841135025
1999-06-01,0.0018321452662348747
1999-07-01,-0.002255988772958517
1999-08-01,-0.006478220224380493
1999-09-01,-0.008841974660754204
1999-10-01,-0.03123665601015091
1999-11-01,0.013796518556773663
1999-12-01,0.041203562170267105
2000-01-01,-0.03746982663869858
2000-02-01,-0.0068428488448262215
2000-03-01,0.07570276409387589
2000-04-01,0.05410122871398926
2000-05-01,-0.04159858450293541
2000-06-01,0.00022891655680723488
2000-07-01,-0.0061513688415288925
2000-08-01,-0.0030907480977475643
2000-09-01,-0.003255243878811598
2000-10-01,0.001111014629714191
2000-11-01,-0.0013488426338881254
2000-12-01,0.0022659520618617535
2001-01-01,-0.02657877281308174
