DATE,MGDP_logdiff_pred
1990-01-01,
1990-02-01,-0.0013743038289248943
1990-03-01,-0.0019193299813196063
1990-04-01,0.013444935902953148
1990-05-01,-0.000545049028005451
1990-06-01,0.0005019757663831115
1990-07-01,0.006686612963676453
1990-08-01,-0.002957720775157213
1990-09-01,-0.0008430453017354012
1990-10-01,0.011670411564409733
1990-11-01,0.0417286716401577
1990-12-01,-0.02449890784919262
1991-01-01,-0.01191685814410448
1991-02-01,0.07270383834838867
1991-03-01,-0.06673702597618103
1991-04-01,0.001192273572087288
1991-05-01,0.0008351791184395552
1991-06-01,0.002231741789728403
1991-07-01,0.03975297138094902
1991-08-01,0.03864280879497528
1991-09-01,-0.036255836486816406
1991-10-01,0.008232386782765388
1991-11-01,-0.007529302034527063
1991-12-01,0.004015457816421986
1992-01-01,-0.009955637156963348
1992-02-01,-0.0158652663230896
1992-03-01,-0.011794817633926868
1992-04-01,0.010445140302181244
1992-05-01,0.010145694017410278
1992-06-01,-0.04155397787690163
1992-07-01,0.001495764940045774
1992-08-01,0.004299907013773918
1992-09-01,0.007613316643983126
1992-10-01,-0.005389468278735876
1992-11-01,0.004250177647918463
1992-12-01,-0.009284659288823605
1993-01-01,0.010749008506536484
1993-02-01,0.04617936909198761
1993-03-01,-0.04327378049492836
1993-04-01,0.0574067048728466
1993-05-01,-0.04870537295937538
1993-06-01,0.025367507711052895
1993-07-01,-0.0052124797366559505
1993-08-01,-0.0011991203064098954
1993-09-01,-0.002712769666686654
1993-10-01,-0.0004780391464009881
1993-11-01,-0.0010349091608077288
1993-12-01,-0.0012415868695825338
1994-01-01,-0.0007490903371945024
1994-02-01,-0.026824045926332474
1994-03-01,-0.004093291237950325
1994-04-01,0.00011335072485962883
1994-05-01,0.0019159108633175492
1994-06-01,9.009773202706128e-05
1994-07-01,-0.0011464552953839302
1994-08-01,-0.011240992695093155
1994-09-01,-0.0004183698329143226
1994-10-01,0.01454882975667715
1994-11-01,0.005055615678429604
1994-12-01,0.0034258768428117037
1995-01-01,0.00827279593795538
1995-02-01,-0.002812048187479377
1995-03-01,0.011340567842125893
1995-04-01,0.029170291498303413
1995-05-01,-0.0034442662727087736
1995-06-01,-0.006943875923752785
1995-07-01,0.00756186293438077
1995-08-01,0.0020808707922697067
1995-09-01,0.001317879417911172
1995-10-01,-0.008977510966360569
1995-11-01,0.027403725311160088
1995-12-01,0.012365966103971004
1996-01-01,-0.05153508111834526
1996-02-01,-0.003795311786234379
1996-03-01,0.03446811065077782
1996-04-01,0.00027785441488958895
1996-05-01,0.0004045199602842331
1996-06-01,0.00030157779110595584
1996-07-01,0.0019047012319788337
1996-08-01,0.004738828167319298
1996-09-01,0.006060837768018246
1996-10-01,0.0022376463748514652
1996-11-01,-0.003078753361478448
1996-12-01,-0.016966108232736588
1997-01-01,-0.01178467646241188
1997-02-01,8.375080506084487e-05
1997-03-01,-0.00047310342779383063
1997-04-01,-0.0016663356218487024
1997-05-01,-0.014331391081213951
1997-06-01,-0.00016043333744164556
1997-07-01,-0.00040241621900349855
1997-08-01,8.403664651268627e-06
1997-09-01,-0.0016411804826930165
1997-10-01,-0.001340982737019658
1997-11-01,-0.0024096949491649866
1997-12-01,0.0001103016547858715
1998-01-01,-0.0076032173819839954
1998-02-01,-0.009219839237630367
1998-03-01,-0.008492427878081799
1998-04-01,-0.006384985987097025
1998-05-01,-0.0038803494535386562
1998-06-01,-0.005446681287139654
1998-07-01,-0.002460999647155404
1998-08-01,-0.0023330666590481997
1998-09-01,-0.0011691988911479712
1998-10-01,0.0018090903759002686
1998-11-01,0.012610881589353085
1998-12-01,-0.0037369481287896633
1999-01-01,-0.0018378396052867174
1999-02-01,-0.0042515527456998825
1999-03-01,-0.0052657825872302055
1999-04-01,0.0033166210632771254
1999-05-01,0.002104944782331586
1999-06-01,-0.01695670187473297
1999-07-01,-0.006853197701275349
1999-08-01,-0.00298543949611485
1999-09-01,-0.007737545296549797
1999-10-01,-0.02739069052040577
1999-11-01,0.03643077239394188
1999-12-01,0.014723340049386024
2000-01-01,0.006555627565830946
2000-02-01,0.02802516520023346
2000-03-01,-0.0031907043885439634
2000-04-01,0.010418558493256569
2000-05-01,0.004022395703941584
2000-06-01,-0.0017093932256102562
2000-07-01,-0.0037447207141667604
2000-08-01,-0.006469090934842825
2000-09-01,-0.0022835491690784693
2000-10-01,-6.403460429282859e-05
2000-11-01,0.0013848395319655538
2000-12-01,0.0007073191809467971
2001-01-01,-0.005386024713516235
2001-02-01,-0.0019500628113746643
2001-03-01,-0.013307019136846066
2001-04-01,-0.015785817056894302
2001-05-01,0.01203650701791048
2001-06-01,0.012701615691184998
2001-07-01,-0.0006580767221748829
2001-08-01,-0.004196153953671455
2001-09-01,-0.0027654627338051796
2001-10-01,0.004757237620651722
2001-11-01,-0.013486050069332123
2001-12-01,-0.004720104392617941
2002-01-01,0.0057892040349543095
2002-02-01,2.4945093173300847e-06
2002-03-01,0.017606237903237343
2002-04-01,-0.02316424623131752
2002-05-01,0.006120229605585337
2002-06-01,-0.004395058378577232
2002-07-01,-0.0012597271706908941
2002-08-01,-0.001620005932636559
2002-09-01,-0.0006674392498098314
2002-10-01,0.0016754938988015056
2002-11-01,-0.003300079610198736
2002-12-01,-0.009423639625310898
2003-01-01,-0.02318650111556053
2003-02-01,-0.002314847894012928
2003-03-01,0.012107142247259617
2003-04-01,0.00011224001355003566
2003-05-01,-0.0013623307459056377
2003-06-01,0.0002638965379446745
2003-07-01,-0.00012066469935234636
2003-08-01,0.0010347295319661498
