DATE,y_true,y_diff,MLP_diff,MLP_level,LSTM_diff,LSTM_level,,,
7/1/14,103.0699422,0.011312734,0.004820738,1.02E+02,-0.009354208,100.9572179,,,
8/1/14,104.0674089,0.009631043,-0.000126329,1.03E+02,0.012201391,104.3275389,,,
9/1/14,101.7338799,-0.022678468,0.00343975,1.04E+02,0.005286975,104.6176107,,,
10/1/14,102.5008533,0.00751074,-0.008623683,1.01E+02,0.00034384,101.7688601,,,
11/1/14,103.1080521,0.005906365,0.001101276,1.03E+02,-0.000811325,102.4176918,,,
12/1/14,102.4247509,-0.006649097,0.004806996,1.04E+02,-0.002247926,102.8762728,,,
1/1/15,101.6639388,-0.007455735,-0.00553151,1.02E+02,0.024437705,104.9277767,,,
2/1/15,102.5539088,0.008715944,-0.002053358,1.01E+02,-0.038762663,97.72317387,,,
3/1/15,102.2153722,-0.003306521,0.002375669,1.03E+02,0.009115757,103.4887654,,,
4/1/15,100.4379195,-0.017542258,-0.001925078,1.02E+02,-0.000587766,102.1552935,,,
5/1/15,102.4449193,0.01978546,-0.00175461,1.00E+02,-0.002413706,100.1954919,,,
6/1/15,102.390746,-0.000528944,-0.000111789,1.02E+02,-0.000790006,102.3639871,,,
7/1/15,100.8103658,-0.015555151,0.000146213,1.02E+02,0.000669575,102.4593043,,,
8/1/15,101.4456102,0.006281609,4.52E-05,1.01E+02,-0.002074376,100.6012472,,,
9/1/15,102.8058299,0.013319268,-0.000885424,1.01E+02,0.000710826,101.5177204,,,
10/1/15,101.3538903,-0.014223806,-0.030928083,9.96E+01,-0.012445891,101.5263197,,,
11/1/15,102.9292984,0.015424073,0.172173262,1.19E+02,0.006147544,101.9769678,,,
12/1/15,104.6480652,0.016560632,-0.128640801,8.97E+01,0.018902721,104.8749422,,,
1/1/16,100.5241128,-0.040205334,0.02466948,1.07E+02,0.000887148,104.7409035,,,
2/1/16,100.4595571,-0.000642398,0.028434079,1.03E+02,-0.008145896,99.70525384,,,
3/1/16,101.5345089,0.0106435,-0.074080959,9.30E+01,-0.013718654,99.08138714,,,
4/1/16,100.7351789,-0.007903648,0.002340454,1.02E+02,0.001103355,101.6465374,,,
5/1/16,100.5193817,-0.00214452,0.000267808,1.01E+02,0.000606576,100.7962824,,,
6/1/16,102.059017,0.015200683,1.75E-05,1.01E+02,0.000915879,100.6114452,,,
7/1/16,100.0979405,-0.019402132,-0.000223186,1.02E+02,-0.003955638,101.6553085,,,
8/1/16,102.8607759,0.027227271,0.001715931,1.00E+02,0.000295642,100.1275336,,,
9/1/16,102.0864028,-0.007556842,0.004199774,1.03E+02,0.009352514,103.8227827,,,
10/1/16,104.8896488,0.027089292,0.013103656,1.03E+02,0.007976914,102.9007373,,,
11/1/16,104.3935974,-0.004740487,0.043467514,1.09E+02,0.006307667,105.5512577,,,
12/1/16,101.3141558,-0.029942203,-0.038533323,1.00E+02,0.00375327,104.7854148,,,
1/1/17,101.1029879,-0.002086463,-0.007580371,1.01E+02,-0.09016452,92.17921363,,,
2/1/17,102.216606,0.01095447,-0.002395382,1.01E+02,-0.05759446,95.280016,,,
3/1/17,101.4211239,-0.007812758,-0.009060483,1.01E+02,0.128722742,115.3742078,,,
4/1/17,101.8235908,0.003960422,-0.002616609,1.01E+02,-0.001541726,101.2647603,,,
5/1/17,101.7397504,-0.000823728,-0.000714845,1.02E+02,-0.000779502,101.7442191,,,
6/1/17,100.1680884,-0.015568427,1.40E-05,1.02E+02,-0.000996226,101.6383947,,,
7/1/17,101.5137917,0.013345009,-6.53E-05,1.00E+02,0.001576378,100.3259913,,,
8/1/17,101.1625984,-0.00346556,0.002088919,1.02E+02,-0.001261141,101.3857684,,,
9/1/17,101.9879269,0.008125335,0.001043126,1.01E+02,0.002751477,101.440945,,,
10/1/17,103.4813879,0.014537327,-0.005297802,1.01E+02,0.008671425,102.8723076,,,
11/1/17,100.6858219,-0.027386775,0.010690605,1.05E+02,0.003514754,103.8450996,,,
12/1/17,103.1179277,0.023868268,0.00317273,1.01E+02,-0.003620646,100.3212742,,,
1/1/18,101.6724325,-0.014117063,-0.000839036,1.03E+02,-0.001476809,102.9656422,,,
2/1/18,101.9982705,0.003199658,-0.005514551,1.01E+02,-0.001100292,101.5605632,,,
3/1/18,102.6236659,0.006112711,0.003124112,1.02E+02,-0.000652373,101.9317296,,,
4/1/18,102.214111,-0.003998827,-0.000651427,1.03E+02,0.001007661,102.7270758,,,
5/1/18,102.4198212,0.002010519,-0.004677634,1.02E+02,0.001095043,102.3260399,,,
6/1/18,102.6057005,0.001813231,0.008410436,1.03E+02,0.000978673,102.5200567,,,
7/1/18,101.9518916,-0.006392441,-0.001710189,1.02E+02,-0.000639434,102.540091,,,
8/1/18,101.2469133,-0.006938831,-0.00516137,1.01E+02,0.006401561,102.6045429,,,
9/1/18,100.4742285,-0.007660958,-0.004804872,1.01E+02,-0.017438559,99.48131305,,,
10/1/18,100.5045368,0.000301607,-0.018358551,9.86E+01,0.011538154,101.6335155,,,
11/1/18,104.1675735,0.035798017,0.026328497,1.03E+02,0.00037585,100.5423114,,,
12/1/18,102.0414132,-0.020622144,0.001992642,1.04E+02,-0.001951414,103.9642994,,,
1/1/19,99.96061423,-0.020602492,-0.029390072,9.90E+01,-0.00394387,101.6389751,,,
2/1/19,99.76878865,-0.001920855,-0.001792024,9.98E+01,-0.002645814,99.69613707,,,
3/1/19,101.6725579,0.018902037,0.013712725,1.01E+02,-0.010879689,98.68333526,,,
4/1/19,102.690651,0.009963648,0.015320721,1.03E+02,0.020043848,103.7104672,,,
5/1/19,102.4356428,-0.002486354,0.006690263,1.03E+02,0.003189159,103.0181478,,,
6/1/19,101.7035239,-0.007172774,-0.004162521,1.02E+02,-0.005384543,101.8840737,,,
7/1/19,101.4932745,-0.002069417,0.00320521,1.02E+02,0.002496517,101.9574285,,,
8/1/19,101.974789,0.004733081,-0.001575542,1.01E+02,-0.002386614,101.2510492,,,
9/1/19,102.3093137,0.003275096,-0.00506561,1.01E+02,-0.003545845,101.6132022,,,
10/1/19,100.0861307,-0.021969589,0.000787461,1.02E+02,0.000733389,102.3843462,,,
11/1/19,101.9934173,0.018877152,-0.003847395,9.97E+01,-0.006800514,99.4054936,,,
12/1/19,101.3390732,-0.006436221,-0.004683937,1.02E+02,-0.001676746,101.8224003,,,
